"","VK_170831_025","VK_170831_037","VK_170831_043","VK_170831_073","VK_170831_103","VK_170831_163","VK_170831_175","VK_170901_091","VK_170901_121","VK_170901_139","VK_170831_079","VK_170831_115","VK_170831_169","VK_170831_187","VK_170901_037","VK_170901_055","VK_170901_061","VK_170901_097","VK_170901_151","VK_170901_163","VK_170901_175"
"Label","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2"
"101.1991_38.5"," 0.7902364638"," 0.4584486014"," 0.2594501285"," 0.3590917381","-0.4025216567"," 0.7227922633","-1.0641205807"," 0.6531368297"," 0.9672587236"," 0.7205809805"," 0.0095764759"," 0.3048117380"," 0.0001668741","-0.1708133257"," 0.3894981975"," 0.7401668667","-1.5123514573"," 0.4998974066"," 0.5881999092","-3.2204458775","-1.0930602989"
"102.155_39.4"," 0.6334808"," 0.6611654"," 0.1014162"," 0.4460519","-2.0668763"," 1.1180124"," 0.4575484"," 0.8334100"," 1.2193645","-0.1494174","-1.4592061"," 0.3934491","-1.4416664"," 0.3209174"," 0.5284847"," 0.5918211","-1.8059776"," 0.5519054"," 0.7959536","-0.5284671","-1.2013700"
"102.5707_117.4","-0.10028710"," 0.39308303"," 0.21381918"," 0.23631919"," 0.58254926","-1.43844932"," 0.94605447"," 0.78944714"," 0.61145356"," 0.49400827","-0.19160474"," 0.47455263","-0.16880067","-0.03431462"," 0.43790817"," 0.51444287","-2.91499391"," 0.43046773"," 0.66293120"," 0.34222701","-2.28081333"
"103.0318_262.3"," 0.57882806"," 0.68990088","-0.13964485"," 0.05407946"," 0.88595317","-0.04735785","-0.31691970"," 0.65982430","-3.41136324","-0.64772422"," 1.64647796","-0.07779710"," 1.11313338"," 0.11766701"," 0.18099961","-0.13133822"," 0.01632715"," 0.01632715"," 0.51588165","-0.69415889","-1.00909569"
"103.0372_237.1"," 0.57910385","-0.10169539","-1.57723319"," 0.31899674"," 1.04099464","-1.16227131","-0.04143294"," 0.66368620"," 0.42248521"," 0.08021583"," 0.94311126","-0.92077298"," 0.81679562","-0.65860924"," 0.77924722","-0.23264387"," 0.27484390","-1.02147548"," 0.51222945","-2.46329218"," 1.74771664"
"103.0542_41.9"," 0.2165748"," 0.5759179"," 0.6372638"," 0.2165748"," 0.3890800","-0.2588958","-0.2217307","-0.1418130","-0.5528708","-0.1418130","-1.6760574"," 1.4235288","-2.2133038"," 0.1787862"," 0.3890800"," 1.0575965","-0.3259191"," 0.9805278"," 0.5759179"," 1.1048591","-2.2133038"
"103.0758_23.7","-0.30872535","-0.36874463","-0.42404993"," 0.81413881"," 1.53738613","-0.45101088","-0.68566180"," 0.20353804","-0.07557107"," 0.75063180"," 0.66450192","-0.75127835"," 1.15238135","-1.30321084"," 0.30430207"," 0.38177028"," 0.68116712"," 0.15322802","-3.06284870","-0.24966935"," 1.03772536"
"103.1232_34.4"," 0.27075667"," 0.45539883"," 1.23484769"," 0.23159794"," 0.08477658"," 0.30020506"," 0.30092616"," 0.38213521"," 0.47005753"," 1.28759501","-0.45055986"," 0.35878679","-0.40926775"," 0.24843275"," 0.16796263"," 0.23159794","-2.98493579"," 0.15804370"," 0.15347625"," 0.02338943","-2.51522279"
"103.5091_39.7"," 1.02672099"," 0.90963071"," 0.39635084"," 0.83570685"," 0.64566493"," 0.76974259"," 0.52791175"," 0.38862364"," 0.30248367"," 0.08364520","-0.58437594","-1.87501373","-0.56012585","-0.12084440","-0.09814425","-2.89489660"," 0.89306577"," 0.35583153"," 0.03735000"," 0.39795914","-1.43728684"
"103.5261_238.8"," 0.008962894","-0.546446786","-0.005112949"," 0.432642790"," 0.846315416","-0.507889413","-0.635574615"," 0.685415059"," 0.274895398","-0.139738784"," 1.070319001","-0.189663564"," 0.553027344","-0.175207896"," 0.869853273","-3.498913339"," 0.790661455","-0.682502046"," 0.405737138","-0.700381114"," 1.143600738"
"103.5322_254.4"," 0.7094691965","-1.9646920184"," 0.5221522209"," 0.5062084283"," 0.6297051151","-1.9646920184","-1.9646920184"," 0.4712057350"," 0.4450426742"," 0.5504117012"," 0.7796232778","-1.9646920184"," 0.7108883796"," 0.5906646529","-0.0393877829"," 0.1437769800"," 0.6222223323"," 0.0009373004"," 0.3895680179"," 0.2655787448"," 0.5607010997"
"103.8235_40.1"," 0.8055532"," 0.7886314","-0.6183744"," 0.9053197","-0.2247813"," 0.7283148"," 0.7225420"," 0.2874552"," 0.4551225","-0.9658858","-2.4341127"," 0.1898526","-2.4518481"," 0.6467193","-0.1919261"," 0.5010886","-0.2626524","-0.2756393","-0.2311577"," 0.1048070"," 1.5209717"
"104.0528_48.9"," 0.2695588"," 0.4895514"," 0.7671164","-0.6382160"," 0.4456768","-0.6196743","-0.7426585"," 0.9801884","-2.6508852"," 0.9182003"," 0.3371136"," 0.8867799"," 0.3294209"," 0.2442245"," 0.2609127"," 0.4882656","-2.0057630"," 0.8251869"," 0.3839777"," 0.5232538","-1.4922307"
"104.0575_44.7"," 0.39433523"," 0.50019510"," 0.80442440"," 0.57057193","-0.58980600"," 0.14007898"," 0.59471047"," 0.04710669","-0.65301720","-0.12621472","-0.80310297"," 1.27027563","-2.44578049"," 0.30992699"," 0.04472651"," 0.76658285","-0.83897045"," 1.23737877","-0.02594013"," 1.07116134","-2.26864295"
"104.0706_43.1"," 1.37646316"," 1.45816032"," 0.91388637"," 0.92450236","-0.43429192"," 1.05716515"," 0.92450236"," 0.47427181","-0.33136285"," 0.14044530","-1.75919712"," 0.07083934","-1.74400534"," 0.02084014","-0.89279566"," 0.27403906","-1.22924841"," 0.07083934","-0.36593275"," 0.67858705","-1.62770770"
"104.0876_41.6"," 0.70492012"," 1.14743919","-0.49936584"," 1.26545239","-0.01897939"," 0.70492012"," 0.70492012"," 0.62088965"," 0.70492012","-0.72653806","-1.65602735"," 0.70492012","-2.26971361"," 0.19039825","-0.14261180"," 0.91486576","-0.82175913"," 0.19039825"," 0.06409507"," 0.19039825","-1.97354225"
"104.0981_39.5"," 0.24413418"," 0.50712599","-4.29890697","-0.12812361"," 0.09489476"," 0.42279456"," 0.23214802"," 0.38939039"," 0.17831677"," 0.13392023","-0.09260905"," 0.49466699"," 0.07598819"," 0.21349467"," 0.31550257"," 0.28206190"," 0.10293900"," 0.41592000"," 0.13699870"," 0.23479781"," 0.04454490"
"104.1002_41.4"," 1.49217837"," 0.74499081","-0.72008962"," 1.27525455","-0.57584060"," 0.92070053"," 1.12926162"," 0.57075747"," 0.88058014","-0.63064161","-1.58400030"," 0.17658269","-1.99711946"," 0.26721637","-0.52471963"," 1.02688536","-0.63778809"," 0.24619204","-0.62055762"," 0.08666946","-1.52651247"
"104.1136_41.7"," 0.3204555"," 1.5652715","-0.4093560"," 1.3606387","-0.3707375"," 0.8118964"," 0.7183674"," 0.7404958"," 1.0070943","-0.6006942","-1.5965812"," 0.2657000","-2.0532915"," 0.2072585","-0.5533504"," 0.6478006","-0.7035440"," 0.1603448"," 0.2945703"," 0.1750402","-1.9873790"
"104.1188_39.2"," 0.77631960"," 0.41584356"," 0.76564832"," 0.93543062","-0.05016705"," 0.60102958"," 0.61825812"," 0.65610204"," 0.37399558","-0.68820987","-0.70282079"," 0.17938666","-0.71411433"," 0.49704932"," 0.10036715"," 0.76957176","-0.95370199","-1.30424867"," 0.60362164"," 0.42678426","-3.30614553"
"104.1262_41.5"," 0.8234562"," 1.1553332","-0.5439263"," 1.2119630","-0.1845993"," 0.6316970"," 0.7022929"," 0.7304650"," 0.7304650","-0.8773803","-1.6136149"," 0.6770173","-2.2516589"," 0.2724071","-0.1418575"," 0.8752917","-0.8224775"," 0.1820787"," 0.1820787"," 0.1820787","-1.9211096"
"104.3915_40.2"," 0.4103873"," 0.5360791","-0.1267343"," 0.7458058","-0.8885915"," 0.3991190"," 0.5441707"," 0.4211739"," 0.7584997","-1.2465994"," 2.1957422","-0.3173196","-3.0369177"," 0.1604936","-0.7412562"," 0.5041534"," 0.3889709"," 0.1156975","-0.3685700","-0.0818554","-0.3724489"
"105.0909_41.1"," 0.41446284","-0.49449475","-0.80812683"," 0.66359562"," 0.51375463","-0.45467851"," 0.44312046","-2.57251059"," 0.59539846","-2.31554013"," 0.94445892","-0.76182346"," 1.08396079"," 0.26840205","-0.61223923"," 0.54551016"," 0.92765844"," 0.66648946"," 0.05370125"," 0.01028087"," 0.88861955"
"105.1104_42.5"," 0.91347806"," 1.05240338","-0.24835395"," 0.80343948","-0.87245003"," 0.70692625"," 0.70692625"," 0.91347806"," 0.80343948","-1.14653041","-1.43328929"," 0.42091745","-2.07814493"," 0.70692625","-0.02093299"," 0.70692625","-1.26018332"," 0.42091745"," 0.27909063"," 0.42091745","-1.79590154"
"105.1174_41.9"," 0.3031287","-0.3994020","-0.7474091"," 0.4642293"," 0.6466379","-0.3870622"," 0.4058821","-2.5874128"," 0.5586600","-2.3396021"," 1.0286762","-0.6348006"," 1.3539087"," 0.2487419","-0.5607917"," 0.3590424"," 0.8486941"," 0.3004224"," 0.5110769","-0.2750357"," 0.9024155"
"105.1304_42.3"," 0.6142709","-0.2446709","-0.4472259"," 0.7413902"," 0.6153850","-0.1901367"," 0.7236058","-1.5633501"," 0.7896538","-1.3774447"," 0.8628068","-0.4252990"," 1.0507062"," 0.5384041","-0.2604324"," 0.4890963"," 0.7909836"," 0.7652548","-2.8941830"," 0.2246036","-0.8034181"
"106.0498_88.6"," 0.532587728"," 0.560692546"," 0.006014755"," 0.370027714","-0.044321026"," 0.299856903"," 0.263484628"," 0.372970172"," 0.555838199"," 0.280237114","-2.985357392"," 0.285127118","-2.962598238"," 0.289301849"," 0.141007418"," 0.337930760"," 0.408594133"," 0.360009447"," 0.365432820"," 0.285127118"," 0.278036234"
"106.1106_41.6"," 0.39490121"," 0.52969229","-1.36544463"," 0.59433329"," 0.59433329"," 0.47581384"," 0.05111225"," 0.01165366"," 0.05111225","-1.21986140"," 2.12716974","-0.95323163"," 2.18760117","-0.91657253","-0.48418499","-0.01502160"," 0.74832782","-0.69077705","-0.31052874","-1.68189530","-0.12853295"
"106.1144_41.4"," 0.680034131"," 0.708671399","-0.273691080"," 0.925635615"," 0.350500454"," 0.859715208"," 0.647864461"," 0.410808105"," 0.697184729"," 0.095209764","-1.439876494"," 0.158802837","-2.687310666","-0.092813414"," 0.941866980"," 0.382333175","-0.467858455"," 0.007416747"," 0.663818620","-0.325426825","-2.242885292"
"106.9858_196.6","-0.5055211"," 1.7699225","-0.5400168","-0.3828549"," 0.1615665","-0.3406110"," 1.1556437"," 1.1929562","-1.0045944","-0.8547170"," 0.5066437","-0.4565566"," 0.5153200","-0.7375135","-0.1276543"," 0.9601706","-0.5480071"," 1.0220152","-2.6254772"," 1.0238386","-0.1845531"
"107.0491_39.3"," 0.59397167"," 0.41800461"," 1.12594102"," 0.29136054"," 0.10628565","-0.11245916","-0.18946379","-0.21219050","-0.18082041","-0.91693678","-0.58762350"," 1.51712283","-1.38824663"," 0.06175698","-0.46586259"," 0.88998716","-2.00515094"," 1.93141407","-0.29229037"," 1.03932283","-1.62412269"
"107.0653_152.4","-0.107114431"," 0.458373327"," 0.150133679"," 0.852820341"," 0.135961163"," 0.734707641"," 0.975892971"," 0.503366901","-0.114720608","-0.784872859","-3.718723118"," 0.456179159","-0.291802482"," 0.294530683","-1.066427967"," 0.887995060","-0.308125116"," 0.452464194"," 0.003910267"," 0.446627385"," 0.038823810"
"107.1416_39.6"," 0.7066267","-0.6114311"," 0.4411502","-0.5455931"," 0.6332323"," 0.6017439","-0.6395152"," 0.4892231"," 0.7420889"," 0.7607551"," 0.1667234"," 0.2505765"," 0.1557765","-1.1937130"," 0.9908528"," 0.1251843"," 0.2831858"," 0.3203578"," 0.9085996","-3.3011710","-1.2846533"
"107.5731_44.9"," 0.07184906","-0.43038565"," 0.58944897","-0.35893009"," 1.48757190","-0.34107214","-0.44955079","-2.10968436"," 0.94004446"," 0.47011134"," 0.53158195","-0.68441808"," 0.53774903","-0.06507713"," 0.20686368","-2.34550489"," 1.75076341"," 0.50962433"," 0.18184757"," 0.52123273","-1.01406531"
"107.5993_93.8","-1.648597391","-1.132200893"," 0.944403111","-1.415759742","-0.185335506","-0.859917876","-0.855066136"," 0.812013177","-1.222466681"," 0.223560197"," 1.551733762"," 1.667444337"," 0.715994343"," 0.028939357"," 0.458174992"," 0.280796881","-0.274649672"," 0.870731784","-0.007701891"," 1.157517444","-1.109613598"
"108.0451_75.4"," 0.1219133"," 0.2391045"," 0.3494917"," 0.7121275"," 0.7491059"," 0.4872645"," 0.1996546"," 0.1539143","-1.2083189"," 1.0300967"," 0.9978978"," 0.9933564"," 0.6248544","-0.1715393"," 0.1399364","-1.4128464"," 0.4800019","-2.5438179"," 0.6360803","-2.0197257","-0.5585520"
"108.0888_27.4"," 0.008630471","-0.002507559"," 0.500671452","-0.161555730"," 0.361266828"," 0.052051257","-0.084827405","-0.552382201"," 0.143116712"," 1.457905585"," 0.876837033","-0.088512365"," 0.763182986","-0.374553951","-0.196725569","-0.968268128"," 1.989546481","-3.039736569","-0.396801314","-0.937061726"," 0.649723710"
"108.1824_38.9","-0.4658505","-0.3626122"," 1.3553825","-0.3325068"," 0.1784460","-0.2904647","-0.3912130","-1.2907187"," 0.9093146"," 0.9459787"," 0.5416360"," 1.4220829"," 0.5362714","-0.7685397"," 0.8525186","-1.4820737","-0.7658891"," 1.0444280"," 1.0150624","-2.2495666","-0.4016862"
"108.5707_128.6"," 0.18993064"," 0.65143945"," 0.26511798"," 0.12357291"," 0.36922803","-0.12302008","-0.59913936","-0.07881767","-0.22330744"," 0.27820882"," 0.33505683"," 0.61924789"," 1.67027499","-0.77410298","-0.41540307"," 0.07159559"," 0.40503302"," 0.10950594"," 0.44955472"," 0.44099347","-3.76496969"
"108.5764_115.9"," 0.50399756"," 0.21087657","-0.15863202"," 0.27126019"," 1.35193770"," 0.49780907"," 0.89556257"," 1.16391595"," 0.97283999"," 0.15521927","-0.19507308"," 0.04939990","-0.16816777","-0.77159481"," 0.37775196","-0.03416419","-2.86021365"," 0.12094776","-0.59800331"," 0.41953241","-2.20520207"
"109.0284_226.1"," 0.03429329"," 0.34523950"," 0.25843953"," 0.37063914"," 0.94384860"," 0.35981738"," 0.52223275"," 0.25231769"," 0.48843514"," 0.26292637","-2.92305845"," 0.15820461","-2.89199439"," 0.29466331"," 0.51996938"," 0.39000242","-0.35924366"," 0.24129199"," 0.37063914"," 0.47974970","-0.11841345"
"109.0284_126.1"," 0.65272446"," 0.61628826","-0.06576238"," 1.31353844"," 0.21549226"," 0.87654713"," 0.91732518"," 0.34383521","-1.48554897"," 0.48521069","-1.83779440"," 0.43804082","-1.84088724"," 0.44508008","-0.95494115"," 1.01529079","-0.03443573"," 0.26848489","-0.40132509"," 0.82915871","-1.79632193"
"109.5786_105.1","-1.0664223251","-0.4109731911"," 0.9094811065","-0.1327123980"," 0.3005548181","-0.7155821494","-1.6831790537","-2.2420607813","-0.2233920017"," 0.0001765622","-0.2303847920"," 1.3823077483"," 0.9024728122"," 0.0323603293"," 0.2105024724","-0.0623823408","-0.1180013075"," 0.6151532297","-0.7432536046"," 1.3209493828"," 1.9543854837"
"110.0349_42.9"," 0.5608424"," 0.2267417"," 2.0173222"," 0.8765426"," 0.7513680"," 0.3460421"," 0.5325251"," 0.4342568","-0.2214642"," 2.1206246","-1.2364007"," 0.3346767","-1.2045230","-0.7919624","-0.8857218","-0.2571511","-1.8235566","-0.1226489","-0.5762750","-0.1751506","-0.9060876"
"110.0502_105.2"," 0.79180852"," 0.69787193"," 0.35123377"," 0.75191626","-2.40572036"," 0.95060612"," 0.59532863"," 0.53849787"," 0.46448543"," 0.24974357","-1.27746906"," 0.54929615","-1.25699718"," 0.05263667","-2.44507418"," 0.35457999"," 0.50893474","-0.40940098","-0.02730166"," 0.29539104"," 0.66963273"
"110.0713_90.6"," 0.89715105"," 1.21856424","-0.24427596"," 0.98796005","-0.28791580"," 0.49734042"," 1.05890379"," 0.98796005","-0.08648393","-0.28791580","-2.00682805"," 0.66459478","-2.38122606"," 0.11360560","-0.73966024"," 0.98796005","-1.14829212"," 0.03439635","-0.08648393"," 0.66459478","-0.84394928"
"110.0713_290.5"," 0.1313687"," 0.9672261"," 1.1381410"," 0.1440953","-1.5524670","-0.2425320"," 0.1188256","-0.2084839","-0.6252665"," 0.2573371","-2.1917308"," 0.2141123","-1.7147442"," 0.8419005"," 0.7608844"," 0.4017269","-0.5780320"," 0.8579314"," 0.1375484"," 1.9434849","-0.8013265"
"110.0922_104.7"," 0.6694757"," 0.8567746"," 0.4414645"," 0.8709771","-2.4290626"," 0.4994589"," 0.6221726"," 0.1655559"," 0.4219135"," 0.3056164","-1.2447276"," 0.4277874","-1.2232380"," 0.1281655","-2.4703726"," 0.3991122"," 0.5841476","-0.4219528","-0.0141576"," 0.6478747"," 0.7630145"
"111.0178_242.7","-1.0715288","-1.0715288","-1.0715288","-1.0715288"," 1.2514573","-1.0715288","-1.0715288"," 0.7649515"," 0.9548044"," 0.8518366"," 1.3667454","-1.0715288","-0.2297531","-1.0715288","-1.0715288"," 0.6676456"," 1.0317886"," 0.6429254"," 0.6595465"," 0.5374727"," 1.1443387"
"111.0552_104.4"," 0.558145985"," 0.345865678"," 0.594297736"," 0.434012166"," 0.466659266"," 0.006049124"," 0.245926138"," 0.406491041"," 0.667423473"," 0.735754546"," 0.090189308"," 0.181888467","-4.096389698"," 0.133201252","-0.164318704"," 0.260698637","-0.329809798","-0.696212083"," 0.254229887","-0.039861490","-0.054240930"
"111.0683_106.4"," 0.57926855"," 0.53493056"," 0.12373121"," 0.67183308"," 0.13647174"," 0.43357921"," 0.50133951"," 0.48314135"," 0.21646625"," 0.06812997","-2.89167690"," 0.15219916","-2.85995945"," 0.29718983"," 1.14732293"," 0.29447786","-0.06570899","-0.08525236","-0.13872821"," 0.22977554"," 0.17146917"
"111.0746_98"," 0.9565476"," 0.9469307"," 0.1391129"," 1.2045525","-0.4943906"," 0.7168295"," 0.9766602"," 0.8095430"," 0.2839588","-0.5156866","-1.6492910"," 0.3304798","-2.7815646"," 0.4197408","-1.0827555"," 0.6295985","-0.7543702"," 0.2897668","-0.2722041"," 0.6137989","-0.7672574"
"111.5801_70.6"," 0.50598982"," 0.31858790","-2.21624695","-2.19018369"," 1.14772529"," 0.62176270"," 0.18290524"," 0.08495998","-0.05492434"," 0.31437053"," 1.83383217","-0.20733291"," 0.21445551","-0.27728953"," 0.63472369"," 0.20774447"," 0.29781498","-0.57863199","-0.60885223","-1.39859570"," 1.16718507"
"112.0128_136"," 0.42789692"," 0.61188878","-1.74606189"," 0.47905464","-0.90057118"," 0.53607060"," 0.39007508"," 0.36999648"," 0.34654469"," 0.57443559"," 1.05431816"," 0.45677651","-0.51685412"," 0.38009805","-1.46199470"," 0.31625242"," 0.98788845"," 0.44419527"," 0.32196891","-0.05916276","-3.01281591"
"112.028_39.2","-2.80697057"," 0.72733225"," 0.29242397"," 0.60363192"," 0.67033456"," 0.67644164"," 0.77942464"," 0.07043208"," 0.48054346"," 0.30760625"," 0.12959573"," 0.02179357","-1.20316503","-0.26140153"," 0.44862846","-0.33898500"," 0.47146967"," 0.64974768"," 0.24058022"," 0.57359071","-2.53305466"
"112.0412_183"," 0.1616330"," 0.5661070"," 0.4750843"," 1.0328985","-0.1739482"," 0.7548946"," 1.0854695"," 0.5442524","-0.7010520","-0.5590068","-2.0022912"," 0.8202195","-1.1304273"," 1.1024640","-1.1080412"," 1.0116282","-1.5803079"," 0.5442524","-0.3624807"," 0.9871449","-1.4684929"
"112.0505_153.9"," 0.4028301"," 0.8871358"," 1.6244998","-0.1296415","-1.3046611"," 0.4897585"," 0.7089491","-0.0236201","-1.7333658"," 1.3202647","-1.9565557"," 0.2717781","-1.1209884"," 0.5411015","-0.9050120"," 0.9853545","-0.5829980"," 0.2436310"," 0.3231748"," 0.8324654","-0.8741006"
"112.0505_292.7"," 0.82108500"," 1.68376368"," 0.08304382"," 0.98589710","-0.20494216"," 0.82885190"," 0.87060117"," 0.63538372","-0.75586868","-0.15178462","-0.43255521"," 0.46978491","-0.67013489"," 0.37239105","-1.67423936"," 1.32058251"," 0.15441198","-0.66584993","-2.14657034"," 0.02808668","-1.55193835"
"112.0869_106.1"," 1.24872843"," 1.22699571","-0.09358579"," 1.18802793"," 0.24840604"," 0.54737355"," 0.50532233"," 0.54737355","-0.26895639","-0.35437227","-1.46151203"," 0.95047622","-2.28579788"," 0.64667834","-0.94762959"," 0.53290201","-0.92805995"," 0.16574310","-0.26895639"," 0.59545609","-1.79461301"
"112.1121_293.1"," 0.57994677"," 1.08403060"," 0.30890401"," 0.86124058","-2.72107048"," 0.43859137"," 0.88754721"," 0.68937719"," 0.23462904","-0.02654314","-1.15963890"," 0.07127809","-1.06147062"," 0.47264440"," 0.12108927"," 0.72070524","-1.28956788"," 0.35177805"," 0.07127809"," 1.00715530","-1.64190421"
"112.1121_138.9"," 1.02743386"," 0.46763065"," 1.18989708"," 0.59798823","-1.79694322"," 0.37607779"," 0.36080770","-1.54336436","-0.28599003"," 0.54043827"," 1.30605419","-0.09264821","-0.43814714"," 0.30583716","-0.41865469"," 0.59798823"," 0.32790353"," 0.61612843"," 0.58657690","-1.41866522","-2.30634919"
"112.5426_176"," 0.6648453"," 0.8425075"," 0.6005053"," 0.9016880","-1.5132751"," 0.7585136"," 0.9648992"," 0.6724749","-1.5052298","-1.3745223","-0.9605935"," 0.7322998","-0.9443625"," 0.7447567","-1.8840017"," 0.7375890","-0.9355572"," 0.3796360"," 0.6677777"," 0.8188732","-0.3688244"
"113.0346_37.5"," 1.24570931"," 1.41588510"," 1.43703533"," 0.83008631"," 0.07195942"," 0.60445657"," 0.46523463"," 0.23948099","-0.23155357"," 0.78469507","-2.20102913","-0.18592635","-1.93732618"," 0.07578675"," 0.07195942","-0.52073418","-1.11073474"," 0.34251668"," 0.46523463","-0.64953627","-1.21319979"
"113.0527_126.1"," 0.76499986"," 0.24669642"," 0.07363566"," 0.82183888"," 1.65895368","-2.42884184"," 0.48534344"," 1.11957949"," 1.45837466","-1.06194739","-1.16407324"," 0.20666134","-1.17513233","-0.71613216","-0.21334331","-0.35162263","-0.61439640"," 0.50007796"," 0.99261889","-0.40777185","-0.19551914"
"113.0709_90.3","-1.2696386"," 0.2394518","-1.2696386"," 1.0578674","-1.2407436","-1.2696386"," 0.8250387"," 0.8833482"," 0.8190784"," 0.8412460","-0.4123394","-1.2696386","-0.3973082","-1.2696386","-1.2696386"," 0.7902957"," 1.0031243"," 0.4484047"," 0.7152370"," 0.9516751"," 1.0934556"
